stop_pattern_id,stop_id,stop_sequence,timepoint
635_0_20240211,3478,6,0
635_0_20240211,3480,7,0
635_0_20240211,3482,8,0
635_0_20240211,3010,9,0
635_0_20240211,3270,10,0
635_0_20240211,3271,11,0
635_0_20240211,3272,12,0
635_0_20240211,3273,13,0
635_0_20240211,3274,14,0
635_0_20240211,3275,15,0
635_0_20240211,3276,16,0
635_0_20240211,3277,17,0
635_0_20240211,3279,18,1
612_1_20240211,4332,0,1
612_1_20240211,4331,1,0
612_1_20240211,4330,2,0
612_1_20240211,4329,3,0
612_1_20240211,4328,4,0
612_1_20240211,4327,5,0
612_1_20240211,4326,6,0
612_1_20240211,4325,7,0
612_1_20240211,4324,8,0
612_1_20240211,4323,9,0
612_1_20240211,4322,10,0
612_1_20240211,4321,11,0
612_1_20240211,4320,12,0
612_1_20240211,4319,13,0
612_1_20240211,4317,14,0
612_1_20240211,4316,15,0
612_1_20240211,4315,16,0
612_1_20240211,4314,17,0
612_1_20240211,4313,18,0
612_1_20240211,4312,19,0
612_1_20240211,5104,20,1
612_1_20240211,5112,21,0
612_1_20240211,4113,22,1
612_1_20240211,5102,23,1
635_1_20240211,3280,0,1
635_1_20240211,3297,1,0
635_1_20240211,3299,2,0
635_1_20240211,3218,3,0
635_1_20240211,3234,4,0
635_1_20240211,3236,5,0
635_1_20240211,3238,6,0
635_1_20240211,3240,7,0
635_1_20240211,3242,8,0
635_1_20240211,3244,9,0
635_1_20240211,3246,10,0
635_1_20240211,3080,11,0
635_1_20240211,3400,12,0
635_1_20240211,3500,13,0
635_1_20240211,3502,14,0
635_1_20240211,3504,15,0
635_1_20240211,3506,16,0
635_1_20240211,3508,17,0
635_1_20240211,3510,18,0
635_1_20240211,3512,19,0
635_1_20240211,3514,20,0
635_1_20240211,3466,21,1
N66_0_20240211,5000,0,1
N66_0_20240211,5002,1,0
N66_0_20240211,5515,2,0
N66_0_20240211,5006,3,0
N66_0_20240211,5008,4,0
N66_0_20240211,5010,5,0
N66_0_20240211,5012,6,0
N66_0_20240211,5014,7,0
N66_0_20240211,5016,8,0
N66_0_20240211,5018,9,0
N66_0_20240211,5020,10,0
N66_0_20240211,5022,11,0
N66_0_20240211,5024,12,0
N66_0_20240211,5025,13,0
N66_0_20240211,5026,14,0
N66_0_20240211,5028,15,0
N66_0_20240211,3260,16,0
N66_0_20240211,3263,17,0
N66_0_20240211,9099,18,0
N66_0_20240211,9002,19,0
N66_0_20240211,9003,20,0
N66_0_20240211,9004,21,0
N66_0_20240211,9005,22,0
N66_0_20240211,9007,23,0
N66_0_20240211,9008,24,0
N66_0_20240211,9009,25,0
N66_0_20240211,9110,26,0
N66_0_20240211,9111,27,0
N66_0_20240211,9112,28,0
N66_0_20240211,9113,29,0
N66_0_20240211,9114,30,0
N66_0_20240211,9130,31,1
N66_0_20240211,9132,32,0
N66_0_20240211,9135,33,0
N66_0_20240211,9136,34,0
N66_0_20240211,9140,35,0
N66_0_20240211,9142,36,0
N66_0_20240211,9144,37,0
N66_0_20240211,9145,38,0
N66_0_20240211,9146,39,0
N66_0_20240211,9147,40,0
N66_0_20240211,9748,41,0
N66_0_20240211,9901,42,0
N66_0_20240211,9902,43,0
N66_0_20240211,9903,44,0
N66_0_20240211,9904,45,0
N66_0_20240211,9905,46,0
N66_0_20240211,8985,47,0
N66_0_20240211,8984,48,0
N66_0_20240211,8983,49,0
N66_0_20240211,8982,50,0
N66_0_20240211,8981,51,0
N66_0_20240211,8980,52,0
N66_0_20240211,8979,53,0
N66_0_20240211,8978,54,0
N66_0_20240211,8977,55,0
N66_0_20240211,9967,56,0
N66_0_20240211,9968,57,0
N66_0_20240211,9969,58,0
N66_0_20240211,9970,59,0
N66_0_20240211,8971,60,0
N66_0_20240211,8970,61,0
N66_0_20240211,8969,62,0
N66_0_20240211,8968,63,0
N66_0_20240211,8967,64,0
N66_0_20240211,8966,65,0
N66_0_20240211,8965,66,0
N66_0_20240211,8964,67,0
N66_0_20240211,8963,68,0
N66_0_20240211,8962,69,0
N66_0_20240211,8961,70,0
N66_0_20240211,9984,71,0
N66_0_20240211,9985,72,0
N66_0_20240211,9906,73,0
N66_0_20240211,9907,74,0
N66_0_20240211,9908,75,0
N66_0_20240211,9909,76,0
N66_0_20240211,9910,77,0
N66_0_20240211,9911,78,0
N66_0_20240211,9918,79,0
N66_0_20240211,9919,80,0
N66_0_20240211,9920,81,0
N66_0_20240211,8921,82,1
12e_1_20240211,7099,0,1
12e_1_20240211,7098,1,0
12e_1_20240211,7097,2,0
12e_1_20240211,7096,3,0
12e_1_20240211,7095,4,0
12e_1_20240211,7094,5,0
12e_1_20240211,7093,6,0
12e_1_20240211,7092,7,0
12e_1_20240211,7303,8,0
12e_1_20240211,7304,9,0
12e_1_20240211,7294,10,0
12e_1_20240211,7300,11,0
12e_1_20240211,7301,12,0
12e_1_20240211,7089,13,0
12e_1_20240211,7088,14,0
12e_1_20240211,7087,15,0
12e_1_20240211,7083,16,1
12e_1_20240211,7080,17,0
12e_1_20240211,7028,18,0
12e_1_20240211,7027,19,0
12e_1_20240211,7224,20,1
12e_1_20240211,7223,21,0
12e_1_20240211,7222,22,0
12e_1_20240211,7221,23,0
12e_1_20240211,7220,24,0
12e_1_20240211,7219,25,0
12e_1_20240211,7218,26,0
12e_1_20240211,7217,27,1
12e_1_20240211,7216,28,0
12e_1_20240211,7215,29,0
12e_1_20240211,7214,30,0
12e_1_20240211,7213,31,0
12e_1_20240211,7212,32,0
12e_1_20240211,5000,33,1
12e_1_20240211,5002,34,0
12e_1_20240211,5515,35,0
12e_1_20240211,5006,36,0
12e_1_20240211,5008,37,0
12e_1_20240211,5010,38,0
12e_1_20240211,5012,39,0
12e_1_20240211,5011,40,0
12e_1_20240211,5016,41,1
12e_0_20240211,5500,0,1
12e_0_20240211,5502,1,0
12e_0_20240211,5506,2,0
12e_0_20240211,5508,3,0
12e_0_20240211,5510,4,0
12e_0_20240211,5513,5,0
12e_0_20240211,5514,6,0
12e_0_20240211,5516,7,1
12e_0_20240211,6212,8,0
12e_0_20240211,6213,9,0
12e_0_20240211,6214,10,0
12e_0_20240211,6215,11,0
12e_0_20240211,6216,12,0
12e_0_20240211,6217,13,1
12e_0_20240211,6218,14,0
12e_0_20240211,6219,15,0
12e_0_20240211,6220,16,0
12e_0_20240211,6221,17,0
12e_0_20240211,6222,18,0
12e_0_20240211,6223,19,0
12e_0_20240211,6224,20,1
12e_0_20240211,6027,21,0
12e_0_20240211,6028,22,0
12e_0_20240211,6080,23,0
12e_0_20240211,6081,24,1
12e_0_20240211,6087,25,0
12e_0_20240211,6088,26,0
12e_0_20240211,6089,27,0
12e_0_20240211,6301,28,0
12e_0_20240211,7310,29,0
12e_0_20240211,6302,30,0
12e_0_20240211,6304,31,0
12e_0_20240211,6303,32,0
12e_0_20240211,6092,33,0
12e_0_20240211,6093,34,0
12e_0_20240211,6094,35,0
12e_0_20240211,6095,36,0
12e_0_20240211,6096,37,0
12e_0_20240211,6097,38,0
12e_0_20240211,6098,39,0
12e_0_20240211,6099,40,0
12e_0_20240211,7099,41,1
22_1_20240211,3081,0,1
22_1_20240211,3839,1,1
22_1_20240211,3825,2,0
22_1_20240211,3810,3,0
22_1_20240211,5469,4,0
22_1_20240211,5460,5,0
22_1_20240211,5461,6,0
22_1_20240211,4422,7,0
22_1_20240211,4421,8,0
22_1_20240211,4420,9,0
22_1_20240211,4419,10,1
22_1_20240211,4418,11,0
22_1_20240211,4417,12,0
22_1_20240211,4416,13,0
22_1_20240211,4457,14,0
22_1_20240211,4456,15,0
22_1_20240211,4455,16,0
22_1_20240211,4454,17,0
22_1_20240211,4453,18,0
22_1_20240211,4451,19,0
22_1_20240211,4450,20,0
22_1_20240211,4449,21,0
22_1_20240211,4138,22,0
22_1_20240211,4137,23,0
22_1_20240211,4129,24,0
22_1_20240211,4936,25,1
22_1_20240211,4935,26,0
22_1_20240211,4934,27,0
22_1_20240211,4932,28,0
22_1_20240211,4931,29,0
22_1_20240211,4930,30,0
22_1_20240211,4929,31,0
22_1_20240211,4928,32,0
22_1_20240211,4927,33,0
22_1_20240211,4926,34,0
22_1_20240211,4925,35,0
22_1_20240211,4924,36,0
22_1_20240211,4923,37,0
22_1_20240211,4922,38,0
22_1_20240211,4921,39,0
22_1_20240211,4320,40,0
22_1_20240211,4319,41,1
22_1_20240211,4918,42,0
22_1_20240211,4917,43,0
22_1_20240211,4916,44,0
22_1_20240211,4915,45,1
22_1_20240211,4914,46,0
22_1_20240211,4913,47,0
22_1_20240211,4912,48,0
22_1_20240211,4911,49,0
22_1_20240211,5016,50,1
22_1_20240211,5111,51,1
22_1_20240211,5112,52,1
22_1_20240211,4113,53,1
22_0_20240211,6002,0,1
22_0_20240211,5911,1,0
22_0_20240211,5912,2,0
22_0_20240211,5913,3,0
22_0_20240211,5914,4,0
22_0_20240211,5915,5,1
22_0_20240211,5916,6,0
22_0_20240211,5917,7,0
22_0_20240211,5918,8,0
22_0_20240211,5319,9,1
22_0_20240211,5920,10,0
22_0_20240211,5921,11,0
22_0_20240211,5922,12,0
22_0_20240211,5923,13,0
22_0_20240211,5924,14,0
22_0_20240211,5925,15,0
22_0_20240211,5926,16,0
22_0_20240211,5927,17,0
22_0_20240211,5928,18,0
22_0_20240211,5929,19,0
22_0_20240211,5930,20,0
22_0_20240211,5931,21,0
22_0_20240211,5932,22,0
22_0_20240211,5933,23,0
22_0_20240211,5934,24,0
22_0_20240211,5935,25,0
22_0_20240211,5936,26,1
22_0_20240211,5129,27,0
22_0_20240211,5136,28,0
22_0_20240211,5138,29,0
22_0_20240211,5449,30,0
22_0_20240211,5450,31,0
22_0_20240211,5451,32,0
22_0_20240211,5453,33,0
22_0_20240211,5454,34,0
22_0_20240211,5455,35,0
22_0_20240211,5456,36,0
22_0_20240211,5457,37,0
22_0_20240211,5416,38,0
22_0_20240211,5417,39,0
22_0_20240211,5418,40,0
22_0_20240211,5419,41,1
22_0_20240211,5420,42,0
22_0_20240211,5421,43,0
22_0_20240211,5422,44,0
22_0_20240211,4461,45,0
22_0_20240211,4460,46,0
22_0_20240211,4469,47,0
22_0_20240211,4470,48,0
22_0_20240211,3809,49,0
22_0_20240211,3000,50,1
854_0_20240211,9135,0,1
854_0_20240211,9136,1,1
854_0_20240211,8165,2,0
854_0_20240211,8164,3,0
854_0_20240211,8163,4,0
854_0_20240211,9197,5,1
854_0_20240211,9158,6,0
854_0_20240211,9199,7,1
854_0_20240211,8112,8,0
854_0_20240211,8111,9,0
854_0_20240211,8110,10,0
854_0_20240211,8009,11,0
854_0_20240211,8008,12,0
854_0_20240211,8007,13,0
854_0_20240211,8006,14,0
854_0_20240211,8005,15,0
854_0_20240211,8004,16,0
854_0_20240211,8003,17,0
854_0_20240211,8002,18,0
854_0_20240211,9001,19,1
854_0_20240211,9090,20,0
854_0_20240211,9092,21,0
854_0_20240211,9093,22,0
854_0_20240211,8099,23,1
854_0_20240211,8094,24,0
854_0_20240211,8098,25,0
854_0_20240211,8097,26,0
854_0_20240211,8096,27,1
854_0_20240211,8093,28,0
854_0_20240211,8091,29,0
854_0_20240211,8092,30,0
854_0_20240211,8090,31,0
854_0_20240211,8003,32,0
854_0_20240211,8002,33,0
854_0_20240211,9001,34,1
854_1_20240211,9000,0,1
854_1_20240211,9002,1,0
854_1_20240211,9003,2,0
854_1_20240211,9004,3,0
854_1_20240211,9005,4,0
854_1_20240211,9007,5,0
854_1_20240211,9008,6,0
854_1_20240211,9009,7,0
854_1_20240211,9110,8,0
854_1_20240211,9111,9,0
854_1_20240211,9112,10,0
854_1_20240211,9113,11,0
854_1_20240211,9114,12,0
854_1_20240211,9115,13,0
854_1_20240211,9160,14,0
854_1_20240211,9135,15,1
854_1_20240211,9136,16,1
854_1_20240211,8165,17,0
854_1_20240211,8164,18,0
854_1_20240211,8163,19,0
854_1_20240211,8161,20,1
854_1_20240211,8159,21,1
854_1_20240211,8158,22,0
854_1_20240211,8156,23,1
854_1_20240211,8152,24,1
31x_1_20240211,7246,0,1
31x_1_20240211,7245,1,0
31x_1_20240211,7244,2,0
31x_1_20240211,7242,3,0
31x_1_20240211,7241,4,1
31x_1_20240211,7240,5,0
31x_1_20240211,7239,6,0
31x_1_20240211,7238,7,0
31x_1_20240211,7237,8,0
31x_1_20240211,7236,9,0
31x_1_20240211,7235,10,0
31x_1_20240211,7234,11,0
31x_1_20240211,7083,12,1
31x_1_20240211,7080,13,0
31x_1_20240211,7217,14,0
31x_1_20240211,7216,15,0
31x_1_20240211,5000,16,1
31x_1_20240211,5002,17,0
31x_1_20240211,5515,18,0
31x_1_20240211,5006,19,0
31x_1_20240211,5008,20,0
31x_1_20240211,5010,21,0
31x_1_20240211,5012,22,0
31x_1_20240211,5011,23,0
31x_1_20240211,5016,24,1
31x_0_20240211,5500,0,1
31x_0_20240211,5502,1,0
31x_0_20240211,5506,2,0
31x_0_20240211,5508,3,0
31x_0_20240211,5510,4,0
31x_0_20240211,5513,5,0
31x_0_20240211,5514,6,0
31x_0_20240211,5516,7,1
31x_0_20240211,6216,8,0
31x_0_20240211,6217,9,0
31x_0_20240211,6080,10,0
31x_0_20240211,6081,11,1
31x_0_20240211,6234,12,0
31x_0_20240211,6235,13,0
31x_0_20240211,6236,14,0
31x_0_20240211,6237,15,0
31x_0_20240211,6238,16,0
31x_0_20240211,6239,17,0
31x_0_20240211,6240,18,0
31x_0_20240211,6241,19,1
31x_0_20240211,6242,20,0
31x_0_20240211,6243,21,0
31x_0_20240211,6244,22,0
31x_0_20240211,6245,23,0
31x_0_20240211,6246,24,1
60_0_20240211,3000,0,1
60_0_20240211,3200,1,0
60_0_20240211,3202,2,0
60_0_20240211,3204,3,0
60_0_20240211,3206,4,0
60_0_20240211,3208,5,0
60_0_20240211,3900,6,0
60_0_20240211,3902,7,0
60_0_20240211,3903,8,0
60_0_20240211,3904,9,0
60_0_20240211,3906,10,0
60_0_20240211,3908,11,0
60_0_20240211,3910,12,0
60_0_20240211,3911,13,0
60_0_20240211,3912,14,0
60_0_20240211,3914,15,0
60_0_20240211,3916,16,1
60_0_20240211,3918,17,0
60_0_20240211,3920,18,0
60_0_20240211,3927,19,0
60_0_20240211,3922,20,0
60_0_20240211,3926,21,0
60_0_20240211,3928,22,1
60_0_20240211,3929,23,0
60_0_20240211,3930,24,0
60_0_20240211,3932,25,0
60_0_20240211,3936,26,0
60_0_20240211,2005,27,0
60_0_20240211,2002,28,1
N4_0_20240211,5000,0,1
N4_0_20240211,5002,1,0
N4_0_20240211,5515,2,1
N4_0_20240211,5006,3,0
N4_0_20240211,5008,4,0
N4_0_20240211,5010,5,0
N4_0_20240211,5012,6,0
N4_0_20240211,5014,7,0
N4_0_20240211,5111,8,0
N4_0_20240211,5112,9,0
N4_0_20240211,5113,10,0
N4_0_20240211,5114,11,0
N4_0_20240211,5115,12,0
N4_0_20240211,5116,13,0
N4_0_20240211,5117,14,0
N4_0_20240211,5118,15,0
N4_0_20240211,5120,16,0
N4_0_20240211,5121,17,0
N4_0_20240211,5123,18,0
N4_0_20240211,5124,19,0
N4_0_20240211,5125,20,0
N4_0_20240211,5126,21,0
N4_0_20240211,5127,22,0
N4_0_20240211,5128,23,0
N4_0_20240211,5129,24,0
N4_0_20240211,5136,25,0
N4_0_20240211,5138,26,0
N4_0_20240211,5449,27,0
N4_0_20240211,5450,28,0
N4_0_20240211,5435,29,0
N4_0_20240211,5459,30,0
N4_0_20240211,4469,31,0
N4_0_20240211,3814,32,0
N4_0_20240211,3816,33,0
N4_0_20240211,3818,34,0
N4_0_20240211,3820,35,0
N4_0_20240211,3822,36,0
N4_0_20240211,3824,37,0
N4_0_20240211,3826,38,0
N4_0_20240211,3828,39,0
N4_0_20240211,3830,40,0
N4_0_20240211,3832,41,0
N4_0_20240211,3834,42,0
N4_0_20240211,5469,43,0
N4_0_20240211,5460,44,0
N4_0_20240211,5461,45,0
N4_0_20240211,4422,46,0
N4_0_20240211,4420,47,0
N4_0_20240211,4419,48,0
N4_0_20240211,4418,49,0
N4_0_20240211,4417,50,0
N4_0_20240211,4416,51,0
N4_0_20240211,4415,52,0
N4_0_20240211,4414,53,0
N4_0_20240211,4413,54,0
N4_0_20240211,4412,55,0
N4_0_20240211,4411,56,0
N4_0_20240211,4410,57,0
N4_0_20240211,4409,58,0
N4_0_20240211,4408,59,0
N4_0_20240211,4407,60,0
N4_0_20240211,4406,61,0
N4_0_20240211,4405,62,0
N4_0_20240211,4404,63,0
N4_0_20240211,4403,64,0
N4_0_20240211,4402,65,0
N4_0_20240211,5486,66,1
60_1_20240211,2002,0,1
60_1_20240211,3940,1,0
60_1_20240211,3944,2,0
60_1_20240211,3946,3,0
60_1_20240211,3926,4,0
60_1_20240211,3928,5,1
60_1_20240211,3929,6,0
60_1_20240211,3948,7,0
60_1_20240211,3950,8,0
60_1_20240211,3952,9,0
60_1_20240211,3954,10,0
60_1_20240211,3956,11,1
60_1_20240211,3958,12,0
60_1_20240211,3960,13,0
60_1_20240211,3961,14,0
60_1_20240211,3962,15,0
60_1_20240211,3964,16,0
60_1_20240211,3966,17,0
60_1_20240211,3968,18,0
60_1_20240211,3969,19,0
60_1_20240211,3970,20,0
60_1_20240211,3972,21,0
60_1_20240211,3974,22,0
60_1_20240211,3976,23,0
60_1_20240211,3978,24,0
60_1_20240211,3980,25,0
60_1_20240211,3982,26,0
60_1_20240211,3081,27,1
150_1_20240211,8219,0,1
150_1_20240211,8217,1,0
150_1_20240211,8216,2,0
150_1_20240211,8215,3,0
150_1_20240211,8214,4,0
150_1_20240211,8213,5,0
150_1_20240211,8212,6,0
150_1_20240211,8211,7,0
150_1_20240211,8210,8,0
150_1_20240211,8208,9,0
150_1_20240211,8207,10,1
150_1_20240211,8206,11,0
150_1_20240211,8205,12,0
150_1_20240211,8204,13,0
150_1_20240211,8203,14,0
150_1_20240211,8202,15,0
150_1_20240211,8201,16,0
150_1_20240211,8100,17,0
150_1_20240211,8165,18,1
150_1_20240211,8164,19,0
150_1_20240211,8163,20,0
150_1_20240211,9132,21,0
150_1_20240211,8160,22,0
150_1_20240211,8115,23,1
150_1_20240211,8113,24,0
150_1_20240211,8106,25,0
150_1_20240211,9104,26,0
150_1_20240211,8105,27,0
150_1_20240211,9105,28,1
150_1_20240211,8104,29,0
150_1_20240211,8073,30,0
150_1_20240211,8072,31,0
150_1_20240211,8071,32,0
150_1_20240211,8070,33,0
150_1_20240211,8069,34,0
150_1_20240211,8068,35,0
150_1_20240211,8067,36,0
150_1_20240211,8066,37,0
150_1_20240211,8065,38,0
150_1_20240211,8064,39,0
150_1_20240211,8063,40,0
150_1_20240211,8062,41,0
150_1_20240211,8061,42,0
150_1_20240211,8060,43,0
150_1_20240211,8059,44,0
150_1_20240211,8058,45,0
150_1_20240211,8057,46,1
150_1_20240211,8055,47,0
150_1_20240211,8054,48,0
150_1_20240211,8053,49,0
150_1_20240211,8052,50,0
150_1_20240211,8051,51,0
150_1_20240211,8047,52,0
150_1_20240211,8046,53,0
150_1_20240211,8003,54,0
150_1_20240211,8002,55,0
150_1_20240211,9001,56,1
83_0_20240211,5000,0,1
83_0_20240211,5002,1,0
83_0_20240211,5515,2,0
83_0_20240211,5006,3,0
83_0_20240211,5008,4,0
83_0_20240211,5010,5,0
83_0_20240211,5012,6,0
83_0_20240211,5014,7,0
83_0_20240211,5016,8,1
83_0_20240211,5018,9,0
83_0_20240211,5020,10,0
83_0_20240211,5022,11,0
83_0_20240211,5024,12,0
83_0_20240211,5025,13,0
83_0_20240211,5026,14,0
83_0_20240211,5028,15,0
83_0_20240211,3260,16,0
83_0_20240211,3263,17,0
83_0_20240211,9099,18,0
83_0_20240211,9002,19,0
83_0_20240211,9003,20,0
83_0_20240211,9004,21,0
83_0_20240211,9005,22,1
83_0_20240211,9007,23,0
83_0_20240211,9008,24,0
83_0_20240211,9009,25,0
83_0_20240211,9110,26,0
83_0_20240211,9111,27,0
83_0_20240211,9112,28,0
83_0_20240211,9113,29,0
83_0_20240211,9114,30,0
83_0_20240211,9130,31,1
83_0_20240211,8113,32,0
83_0_20240211,8159,33,0
83_0_20240211,8158,34,0
83_0_20240211,8157,35,0
83_0_20240211,8155,36,0
83_0_20240211,8154,37,0
83_0_20240211,8153,38,0
83_0_20240211,9730,39,0
83_0_20240211,9731,40,0
83_0_20240211,9732,41,0
83_0_20240211,9733,42,0
83_0_20240211,9735,43,0
83_0_20240211,9736,44,0
83_0_20240211,9837,45,0
83_0_20240211,9838,46,1
83_0_20240211,9739,47,0
83_0_20240211,9839,48,0
83_0_20240211,9840,49,0
83_0_20240211,9841,50,0
83_0_20240211,9842,51,0
83_0_20240211,9843,52,0
83_0_20240211,9844,53,0
83_0_20240211,9845,54,0
83_0_20240211,9846,55,0
83_0_20240211,9847,56,0
83_0_20240211,9848,57,0
83_0_20240211,9849,58,0
83_0_20240211,8862,59,0
83_0_20240211,9850,60,0
83_0_20240211,9851,61,0
83_0_20240211,9852,62,0
83_0_20240211,9853,63,0
83_0_20240211,9854,64,0
83_0_20240211,9855,65,0
83_0_20240211,9856,66,0
83_0_20240211,9857,67,0
83_0_20240211,9858,68,1
430_0_20240211,2199,0,1
430_0_20240211,2120,1,0
430_0_20240211,2122,2,0
430_0_20240211,2124,3,0
430_0_20240211,2125,4,0
430_0_20240211,2150,5,1
430_0_20240211,2152,6,0
430_0_20240211,2154,7,0
430_0_20240211,2156,8,0
430_0_20240211,2158,9,0
430_0_20240211,2160,10,0
430_0_20240211,2162,11,0
430_0_20240211,2164,12,0
430_0_20240211,2331,13,0
430_0_20240211,2323,14,0
430_0_20240211,2333,15,0
430_0_20240211,2335,16,0
430_0_20240211,2337,17,0
430_0_20240211,2321,18,0
430_0_20240211,2318,19,0
430_0_20240211,2320,20,0
430_0_20240211,2106,21,0
430_0_20240211,2108,22,0
430_0_20240211,2110,23,0
430_0_20240211,2344,24,0
430_0_20240211,2346,25,0
430_0_20240211,2348,26,0
430_0_20240211,2350,27,0
430_0_20240211,2352,28,0
430_0_20240211,0235,29,0
430_0_20240211,2005,30,0
430_0_20240211,2001,31,1
150_0_20240211,9001,0,1
150_0_20240211,9047,1,0
150_0_20240211,9050,2,0
150_0_20240211,9051,3,0
150_0_20240211,9052,4,0
150_0_20240211,9053,5,0
150_0_20240211,9054,6,0
150_0_20240211,9055,7,0
150_0_20240211,9056,8,0
150_0_20240211,9057,9,1
150_0_20240211,9058,10,0
150_0_20240211,9059,11,0
150_0_20240211,9060,12,0
150_0_20240211,9061,13,0
150_0_20240211,9062,14,0
150_0_20240211,9063,15,0
150_0_20240211,9064,16,0
150_0_20240211,9065,17,0
